ad_left_x,ad_left_y,ad_left_yaw,ad_left_spdms,ad_left_curv,ad_right_x,ad_right_y,ad_right_yaw,ad_right_spdms,ad_right_curv
425.393535162155,-239.058816599603,0.0259341496011101,11.1111111111111,0,425.49077732178,-242.807555582566,0.0259341496011101,11.1111111111111,0
426.504272638588,-239.030004107862,0.0259341496011626,11.1111111111111,0,426.601514798213,-242.778743090826,0.0259341496011626,11.1111111111111,0
427.615010115022,-239.001191616121,0.0259341496011357,11.1111111111111,0,427.712252274647,-242.749930599085,0.0259341496011357,11.1111111111111,0
428.725747591456,-238.97237912438,0.025934149601137,11.1111111111111,0,428.822989751081,-242.721118107344,0.025934149601137,11.1111111111111,0
429.836485067889,-238.94356663264,0.0259341496011114,11.1111111111111,0,429.933727227515,-242.692305615603,0.0259341496011114,11.1111111111111,0
430.947222544323,-238.914754140899,0.0259336607000598,11.1111111111111,0,431.044464703948,-242.663493123863,0.025933660648909,11.1111111111111,0
432.057960034843,-238.885942192199,0.0258499898413448,11.1111111111111,0,432.155202194469,-242.634681175219,0.0258499079322056,11.1111111111111,0
433.168699930004,-238.857223180016,0.0255325283160136,11.1111111111111,0,433.265942091976,-242.605962254016,0.0255319517884905,11.1111111111111,0
434.279448876187,-238.828856786716,0.0249654955480351,11.1111111111111,0,434.376691054468,-242.577596501095,0.0249635686190386,11.1111111111111,0
435.390213710879,-238.801120229431,0.02414911007409,11.1111111111111,0,435.487455942578,-242.549862084176,0.0241445388003652,11.1111111111111,0
436.50100080044,-238.774290494016,0.0230574309594518,11.1111111111111,0,436.59824315522,-242.523037426462,0.0230409092067538,11.1111111111111,0
437.611816492468,-238.748673397993,0.0216958910589633,11.1111111111111,0.00120400055787506,437.709059268191,-242.497438683114,0.0216758893599534,11.1111111111111,0.00121392836577118
438.722665987831,-238.724568746126,0.0201126890986187,11.1111111111111,0.00143485226686641,438.81990924058,-242.473356250235,0.0200820128816442,11.1111111111111,0.0014481294415076
439.833552189317,-238.702222824124,0.0182811236208009,11.1111111111111,0.00166497059809093,439.93079612439,-242.451044406083,0.0182365014139238,11.1111111111111,0.00168154193664474
440.94447740537,-238.681911600199,0.016201414456722,11.1111111111111,0.00189325288460231,441.041722250946,-242.430782754016,0.0161184433929864,11.1111111111111,0.00191313345446062
442.05544244618,-238.663910820115,0.0137838228775856,11.1111111111111,0.00211954926707219,442.152688778125,-242.412874152,0.013665981427873,11.1111111111111,0.00214751794930978
443.16644769867,-238.648595950576,0.0111682030650246,11.1111111111111,0.00234908468989776,443.26369580588,-242.397690205334,0.0110421640150314,11.1111111111111,0.00238361351737217
444.277489079958,-238.636187098899,0.00832590880353518,11.1111111111111,0.00257943365716739,444.374738709734,-242.385421388715,0.00816572324534478,11.1111111111111,0.00261903675346392
445.38856112187,-238.626936200643,0.00523646000883948,11.1111111111111,0.00280783826166642,445.485812225361,-242.376348468222,0.00503643952799247,11.1111111111111,0.00285161184587003
446.499656386465,-238.621117941544,0.00189187694070171,11.1111111111111,0.00303338839156285,446.59690870776,-242.370752450663,0.001498258421195,11.1111111111111,0.00308590514951721
447.610764926283,-238.619015858411,-0.00184793261981833,11.1111111111111,0.00325764002761602,447.708017937848,-242.369087720656,-0.00217599285524411,11.1111111111111,0.00332279007861136
448.721873449444,-238.621069114432,-0.00569650448124601,11.1111111111111,0.00348686154410473,448.819125552167,-242.371505486703,-0.00608781063045527,11.1111111111111,0.00356040784517144
