iteration,expert feature,trajectory feature,feature norm,weights,cal_expert_idx,expert likeness,mean expert likeness,likelihood
163,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28878427  0.22622311 -0.00899131  0.00457365  0.05763029  0.83314379
  0.00095085  0.05727386  0.00084006  0.05147102]",0.09672326387763819,"[ 0.69034879  0.39296189  1.97436282 -3.55314899 -5.91406638  0.14914615
 -0.71373467 -6.37541591 -0.63207168 -6.00975421]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6492047186271463
164,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.2887826   0.2262225  -0.00899994  0.00454525  0.05742668  0.83314412
  0.00095063  0.05717528  0.00083965  0.0513284 ]",0.09646719648825362,"[ 0.69186597  0.3934088   2.00070846 -3.55370243 -5.9412961   0.14890165
 -0.71356486 -6.40827275 -0.63169586 -6.03820088]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6469392965583234
165,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28878094  0.22622188 -0.00900863  0.00451718  0.05722502  0.83314444
  0.00095042  0.05707773  0.00083925  0.0511872 ]",0.09621373853687057,"[ 0.69337421  0.39384541  2.02700863 -3.55410223 -5.96845538  0.14866095
 -0.71340232 -6.4410936  -0.63133224 -6.06659041]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6446934751647038
166,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28877929  0.22622127 -0.00901737  0.00448943  0.05702527  0.83314475
  0.00095022  0.05698119  0.00083886  0.05104741]",0.09596285325284429,"[ 0.69487274  0.39427306  2.05326319 -3.55435013 -5.99554467  0.14842372
 -0.71324645 -6.47387873 -0.63098034 -6.09492319]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6424670213959343
167,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28877766  0.22622066 -0.00902617  0.00446201  0.05682741  0.83314506
  0.00095002  0.05688564  0.00083848  0.05090901]",0.09571450452967913,"[ 0.6963609   0.39469307  2.07947197 -3.55444788 -6.02256444  0.14818969
 -0.71309667 -6.50662839 -0.63063966 -6.12319963]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6402597060746262
168,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28877603  0.22622004 -0.00903502  0.00443489  0.0566314   0.83314535
  0.00094983  0.05679107  0.00083811  0.05077197]",0.09546865690981862,"[ 0.69783807  0.3951067   2.10563484 -3.55439719 -6.04951512  0.14795868
 -0.71295243 -6.53934285 -0.63030972 -6.1514201 ]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.638071303822033
169,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28877442  0.22621943 -0.00904392  0.00440809  0.05643723  0.83314564
  0.00094964  0.05669746  0.00083774  0.05063627]",0.09522527556988306,"[ 0.69930371  0.39551515  2.13175166 -3.5541998  -6.07639718  0.14773057
 -0.71281323 -6.57202234 -0.62999001 -6.17958498]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6359015929851926
170,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28877281  0.22621882 -0.00905288  0.0043816   0.05624488  0.83314591
  0.00094946  0.05660481  0.00083739  0.05050191]",0.09498432630634474,"[ 0.70075736  0.39591956  2.15782227 -3.55385741 -6.10321104  0.1475053
 -0.71267862 -6.60466713 -0.62968007 -6.20769466]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6337503555654598
171,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28877122  0.22621821 -0.00906187  0.0043554   0.05605431  0.83314618
  0.00094929  0.05651309  0.00083704  0.05036885]",0.09474577552162998,"[ 0.70219861  0.39632099  2.18384653 -3.55337171 -6.12995714  0.14728284
 -0.71254816 -6.63727745 -0.62937942 -6.23574951]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6316173771483578
172,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28876963  0.22621761 -0.00907092  0.0043295   0.0558655   0.83314644
  0.00094912  0.0564223   0.0008367   0.05023709]",0.09450959021063544,"[ 0.70362713  0.39672044  2.20982431 -3.55274441 -6.15663592  0.14706323
 -0.71242149 -6.66985354 -0.62908758 -6.26374989]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6295024468347004
173,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28876805  0.226217   -0.00908001  0.0043039   0.05567843  0.8331467
  0.00094896  0.05633242  0.00083637  0.0501066 ]",0.09427573794764733,"[ 0.70504265  0.39711881  2.23575546 -3.55197718 -6.18324778  0.14684652
 -0.71229825 -6.70239564 -0.62880411 -6.29169616]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.627405357172941
174,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28876649  0.22621639 -0.00908914  0.00427858  0.05549309  0.83314694
  0.0009488   0.05624343  0.00083604  0.04997737]",0.09404418687365008,"[ 0.70644496  0.39751694  2.26163984 -3.55107169 -6.20979316  0.14663282
 -0.71217813 -6.73490398 -0.62852856 -6.31958867]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6253259040926897
175,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28876493  0.22621579 -0.00909832  0.00425354  0.05530943  0.83314718
  0.00094864  0.05615534  0.00083572  0.04984938]",0.09381490568401282,"[ 0.70783389  0.39791558  2.28747731 -3.55002961 -6.23627247  0.14642222
 -0.71206087 -6.76737879 -0.62826052 -6.34742779]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6232638868393914
176,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28876338  0.22621518 -0.00910753  0.00422878  0.05512745  0.83314742
  0.00094849  0.05606811  0.00083541  0.04972261]",0.0935878636165399,"[ 0.70920936  0.39831539  2.31326774 -3.54885259 -6.2626861   0.14621488
 -0.71194622 -6.79982029 -0.62799955 -6.37521385]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6212191079101257
177,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28876184  0.22621458 -0.00911679  0.00420429  0.05494712  0.83314765
  0.00094835  0.05598175  0.0008351   0.04959704]",0.09336303043987279,"[ 0.7105713   0.39871696  2.33901098 -3.54754228 -6.28903447  0.14601092
 -0.711834   -6.83222869 -0.62774529 -6.40294719]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.619191372990498
178,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28876031  0.22621398 -0.00912608  0.00418007  0.05476842  0.83314787
  0.00094821  0.05589624  0.0008348   0.04947267]",0.09314037644223075,"[ 0.71191972  0.39912079  2.36470691 -3.54610029 -6.31531798  0.14581051
 -0.71172402 -6.86460423 -0.62749734 -6.43062816]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6171804908926304
179,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28875879  0.22621338 -0.00913541  0.00415612  0.05459132  0.83314808
  0.00094807  0.05581156  0.00083451  0.04934947]",0.09291987242047675,"[ 0.71325465  0.39952731  2.39035539 -3.54452827 -6.34153701  0.14561379
 -0.71161614 -6.8969471  -0.62725535 -6.45825709]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6151862734942184
180,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28875728  0.22621278 -0.00914477  0.00413243  0.05441582  0.83314829
  0.00094794  0.05572771  0.00083422  0.04922743]",0.09270148966949639,"[ 0.71457617  0.39993686  2.41595627 -3.54282783 -6.36769195  0.14542093
 -0.71151025 -6.92925752 -0.62701899 -6.4858343 ]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6132085356786536
181,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28875577  0.22621218 -0.00915417  0.004109    0.05424188  0.83314849
  0.00094781  0.05564468  0.00083394  0.04910653]",0.09248519997187724,"[ 0.7158844   0.40034973  2.44150943 -3.54100056 -6.39378319  0.14523205
 -0.71140626 -6.96153569 -0.62678793 -6.51336011]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6112470952762163
182,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28875428  0.22621158 -0.0091636   0.00408583  0.05406949  0.83314869
  0.00094769  0.05556245  0.00083366  0.04898676]",0.09227097558787643,"[ 0.71717949  0.40076611  2.46701474 -3.53904807 -6.4198111   0.1450473
 -0.7113041  -6.99378181 -0.62656188 -6.54083486]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6093017730063175
183,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 0.28875279  0.22621098 -0.00917307  0.0040629   0.05389863  0.83314888
  0.00094757  0.05548101  0.00083339  0.0488681 ]",0.0920587892456643,"[ 0.71846162  0.40118615  2.49247205 -3.53697194 -6.44577607  0.14486681
 -0.71120371 -7.02599609 -0.62634055 -6.56825884]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.607372392420805
184,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 2.88751310e-01  2.26210384e-01 -9.18256099e-03  4.04021753e-03
  5.37292786e-02  8.33149072e-01  9.47450287e-04  5.54003593e-02
  8.33125071e-04  4.87505433e-02]",0.09184861413183275,"[ 0.71973099  0.40160994  2.51788124 -3.53477375 -6.47167845  0.14469068
 -0.71110507 -7.05817872 -0.62612369 -6.59563237]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6054587798483215
185,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 2.88749840e-01  2.26209788e-01 -9.19208473e-03  4.01777959e-03
  5.35614159e-02  8.33149255e-01  9.47336769e-04  5.53204771e-02
  8.32863949e-04  4.86340683e-02]",0.0916404238821572,"[ 0.72098784  0.40203749  2.54324218 -3.53245507 -6.49751862  0.144519
 -0.71100817 -7.09032988 -0.62591105 -6.62295576]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6035607643397327
186,"[0.28972807 0.22675058 0.         0.         0.         0.83334098
 0.         0.         0.         0.        ]","[ 2.88748377e-01  2.26209193e-01 -9.20163700e-03  3.99558090e-03
  5.33950242e-02  8.33149433e-01  9.47226607e-04  5.52413562e-02
  8.32607703e-04  4.85186630e-02]",0.09143419257260113,"[ 0.72223242  0.40246877  2.56855474 -3.53001745 -6.52329694  0.14435186
 -0.71091299 -7.12244978 -0.62570241 -6.65022931]","[array([ 60, 108,  98]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([ 60, 108,  98]), array([ 60, 108,  98]), array([121,  72,  96]), array([121,  72,  96]), array([121,  72,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96]), array([121,  98,  96])]","[1.2084952854814081e-11, 6.646798728116969e-12, 5.085666737569775e-05, 0.00010186903921839793, 0.0031217095788454515, 0.007023048449063763, 0.00010983521548433119, 0.00010833184917593015, 0.00010519778357023631, 0.00010135050786798968, 9.467701191397056e-05, 8.888419304978014e-05, 8.367333479246253e-05, 7.322655740078047e-05, 6.0087556278734904e-05]",0.0007415165175179519,-3.6016781776146067
